gvkey,iid,datadate,tic,conm,prccd,fyrc
007257,01,04/27/2021,MRK,MERCK & CO,77.3600,12
007257,01,04/28/2021,MRK,MERCK & CO,77.0900,12
007257,01,04/29/2021,MRK,MERCK & CO,73.6800,12
007257,01,04/30/2021,MRK,MERCK & CO,74.5000,12
007257,01,05/03/2021,MRK,MERCK & CO,75.9800,12
007257,01,05/04/2021,MRK,MERCK & CO,75.9900,12
007257,01,05/05/2021,MRK,MERCK & CO,77.7000,12
007257,01,05/06/2021,MRK,MERCK & CO,77.7800,12
007257,01,05/07/2021,MRK,MERCK & CO,78.4100,12
007257,01,05/10/2021,MRK,MERCK & CO,78.1700,12
007257,01,05/11/2021,MRK,MERCK & CO,77.4600,12
007257,01,05/12/2021,MRK,MERCK & CO,78.0000,12
007257,01,05/13/2021,MRK,MERCK & CO,78.6900,12
007257,01,05/14/2021,MRK,MERCK & CO,78.2900,12
007257,01,05/17/2021,MRK,MERCK & CO,79.8700,12
007257,01,05/18/2021,MRK,MERCK & CO,79.3800,12
007257,01,05/19/2021,MRK,MERCK & CO,79.3600,12
007257,01,05/20/2021,MRK,MERCK & CO,79.6600,12
007257,01,05/21/2021,MRK,MERCK & CO,79.1800,12
007257,01,05/24/2021,MRK,MERCK & CO,79.0300,12
007257,01,05/25/2021,MRK,MERCK & CO,77.5000,12
007257,01,05/26/2021,MRK,MERCK & CO,77.2300,12
007257,01,05/27/2021,MRK,MERCK & CO,75.9200,12
007257,01,05/28/2021,MRK,MERCK & CO,75.8900,12
007257,01,06/01/2021,MRK,MERCK & CO,75.1800,12
007257,01,06/02/2021,MRK,MERCK & CO,75.8700,12
007257,01,06/03/2021,MRK,MERCK & CO,73.9100,12
007257,01,06/04/2021,MRK,MERCK & CO,74.1100,12
007257,01,06/07/2021,MRK,MERCK & CO,72.8000,12
007257,01,06/08/2021,MRK,MERCK & CO,72.4000,12
007257,01,06/09/2021,MRK,MERCK & CO,74.0400,12
007257,01,06/10/2021,MRK,MERCK & CO,76.1400,12
007257,01,06/11/2021,MRK,MERCK & CO,76.2700,12
007257,01,06/14/2021,MRK,MERCK & CO,75.4500,12
007257,01,06/15/2021,MRK,MERCK & CO,75.7000,12
007257,01,06/16/2021,MRK,MERCK & CO,76.6100,12
007257,01,06/17/2021,MRK,MERCK & CO,77.2300,12
007257,01,06/18/2021,MRK,MERCK & CO,76.6100,12
007257,01,06/21/2021,MRK,MERCK & CO,76.7500,12
007257,01,06/22/2021,MRK,MERCK & CO,76.1900,12
007257,01,06/23/2021,MRK,MERCK & CO,75.5800,12
007257,01,06/24/2021,MRK,MERCK & CO,76.3600,12
007257,01,06/25/2021,MRK,MERCK & CO,77.2000,12
007257,01,06/28/2021,MRK,MERCK & CO,76.8600,12
007257,01,06/29/2021,MRK,MERCK & CO,77.2100,12
007257,01,06/30/2021,MRK,MERCK & CO,77.7700,12
007257,01,07/01/2021,MRK,MERCK & CO,77.9900,12
007257,01,07/02/2021,MRK,MERCK & CO,78.6000,12
007257,01,07/06/2021,MRK,MERCK & CO,78.1100,12
007257,01,07/07/2021,MRK,MERCK & CO,78.5600,12
007257,01,07/08/2021,MRK,MERCK & CO,78.1200,12
007257,01,07/09/2021,MRK,MERCK & CO,77.9900,12
007257,01,07/12/2021,MRK,MERCK & CO,77.5500,12
007257,01,07/13/2021,MRK,MERCK & CO,77.6100,12
007257,01,07/14/2021,MRK,MERCK & CO,77.6200,12
007257,01,07/15/2021,MRK,MERCK & CO,77.9000,12
007257,01,07/16/2021,MRK,MERCK & CO,78.0200,12
007257,01,07/19/2021,MRK,MERCK & CO,77.0500,12
007257,01,07/20/2021,MRK,MERCK & CO,76.1700,12
007257,01,07/21/2021,MRK,MERCK & CO,76.3900,12
007257,01,07/22/2021,MRK,MERCK & CO,76.5300,12
007257,01,07/23/2021,MRK,MERCK & CO,77.5400,12
007257,01,07/26/2021,MRK,MERCK & CO,77.2400,12
007257,01,07/27/2021,MRK,MERCK & CO,77.8500,12
007257,01,07/28/2021,MRK,MERCK & CO,78.3300,12
007257,01,07/29/2021,MRK,MERCK & CO,76.9300,12
007257,01,07/30/2021,MRK,MERCK & CO,76.8700,12
007257,01,08/02/2021,MRK,MERCK & CO,76.1800,12
007257,01,08/03/2021,MRK,MERCK & CO,76.4100,12
007257,01,08/04/2021,MRK,MERCK & CO,75.4800,12
007257,01,08/05/2021,MRK,MERCK & CO,75.5900,12
007257,01,08/06/2021,MRK,MERCK & CO,75.4400,12
007257,01,08/09/2021,MRK,MERCK & CO,75.3200,12
007257,01,08/10/2021,MRK,MERCK & CO,75.1900,12
007257,01,08/11/2021,MRK,MERCK & CO,75.2100,12
007257,01,08/12/2021,MRK,MERCK & CO,76.0400,12
007257,01,08/13/2021,MRK,MERCK & CO,76.7200,12
007257,01,08/16/2021,MRK,MERCK & CO,77.9300,12
007257,01,08/17/2021,MRK,MERCK & CO,78.8300,12
007257,01,08/18/2021,MRK,MERCK & CO,77.7900,12
007257,01,08/19/2021,MRK,MERCK & CO,78.4600,12
007257,01,08/20/2021,MRK,MERCK & CO,78.6800,12
007257,01,08/23/2021,MRK,MERCK & CO,78.3800,12
007257,01,08/24/2021,MRK,MERCK & CO,77.7200,12
007257,01,08/25/2021,MRK,MERCK & CO,77.0700,12
007257,01,08/26/2021,MRK,MERCK & CO,76.5700,12
007257,01,08/27/2021,MRK,MERCK & CO,76.3000,12
007257,01,08/30/2021,MRK,MERCK & CO,76.5000,12
007257,01,08/31/2021,MRK,MERCK & CO,76.2900,12
007257,01,09/01/2021,MRK,MERCK & CO,76.1800,12
007257,01,09/02/2021,MRK,MERCK & CO,77.1200,12
007257,01,09/03/2021,MRK,MERCK & CO,77.2600,12
007257,01,09/07/2021,MRK,MERCK & CO,75.9800,12
007257,01,09/08/2021,MRK,MERCK & CO,75.3600,12
007257,01,09/09/2021,MRK,MERCK & CO,73.8200,12
007257,01,09/10/2021,MRK,MERCK & CO,73.4500,12
007257,01,09/13/2021,MRK,MERCK & CO,73.1800,12
007257,01,09/14/2021,MRK,MERCK & CO,72.1100,12
007257,01,09/15/2021,MRK,MERCK & CO,72.8100,12
007257,01,09/16/2021,MRK,MERCK & CO,71.9700,12
007257,01,09/17/2021,MRK,MERCK & CO,71.6800,12
007257,01,09/20/2021,MRK,MERCK & CO,71.9300,12
007257,01,09/21/2021,MRK,MERCK & CO,71.9700,12
007257,01,09/22/2021,MRK,MERCK & CO,72.0400,12
007257,01,09/23/2021,MRK,MERCK & CO,73.0500,12
007257,01,09/24/2021,MRK,MERCK & CO,73.6100,12
007257,01,09/27/2021,MRK,MERCK & CO,73.3600,12
007257,01,09/28/2021,MRK,MERCK & CO,73.3200,12
007257,01,09/29/2021,MRK,MERCK & CO,75.0900,12
007257,01,09/30/2021,MRK,MERCK & CO,75.1100,12
007257,01,10/01/2021,MRK,MERCK & CO,81.4000,12
007257,01,10/04/2021,MRK,MERCK & CO,83.1000,12
007257,01,10/05/2021,MRK,MERCK & CO,81.6000,12
007257,01,10/06/2021,MRK,MERCK & CO,80.6600,12
007257,01,10/07/2021,MRK,MERCK & CO,81.9400,12
007257,01,10/08/2021,MRK,MERCK & CO,80.6300,12
007257,01,10/11/2021,MRK,MERCK & CO,79.9300,12
007257,01,10/12/2021,MRK,MERCK & CO,79.5900,12
007257,01,10/13/2021,MRK,MERCK & CO,78.9500,12
007257,01,10/14/2021,MRK,MERCK & CO,78.3300,12
007257,01,10/15/2021,MRK,MERCK & CO,78.3300,12
007257,01,10/18/2021,MRK,MERCK & CO,77.1500,12
007257,01,10/19/2021,MRK,MERCK & CO,79.4900,12
007257,01,10/20/2021,MRK,MERCK & CO,81.0700,12
007257,01,10/21/2021,MRK,MERCK & CO,81.1700,12
007257,01,10/22/2021,MRK,MERCK & CO,81.1500,12
007257,01,10/25/2021,MRK,MERCK & CO,81.6600,12
007257,01,10/26/2021,MRK,MERCK & CO,82.2500,12
007257,01,10/27/2021,MRK,MERCK & CO,81.5400,12
007257,01,10/28/2021,MRK,MERCK & CO,86.5500,12
007257,01,10/29/2021,MRK,MERCK & CO,88.0500,12
007257,01,11/01/2021,MRK,MERCK & CO,87.8400,12
007257,01,11/02/2021,MRK,MERCK & CO,89.0200,12
007257,01,11/03/2021,MRK,MERCK & CO,88.6800,12
007257,01,11/04/2021,MRK,MERCK & CO,90.5400,12
007257,01,11/05/2021,MRK,MERCK & CO,81.6100,12
007257,01,11/08/2021,MRK,MERCK & CO,82.6800,12
007257,01,11/09/2021,MRK,MERCK & CO,82.7200,12
007257,01,11/10/2021,MRK,MERCK & CO,84.0100,12
007257,01,11/11/2021,MRK,MERCK & CO,84.0200,12
007257,01,11/12/2021,MRK,MERCK & CO,84.0000,12
007257,01,11/15/2021,MRK,MERCK & CO,83.6900,12
007257,01,11/16/2021,MRK,MERCK & CO,84.1100,12
007257,01,11/17/2021,MRK,MERCK & CO,82.6000,12
007257,01,11/18/2021,MRK,MERCK & CO,83.0500,12
007257,01,11/19/2021,MRK,MERCK & CO,80.7000,12
007257,01,11/22/2021,MRK,MERCK & CO,81.6400,12
007257,01,11/23/2021,MRK,MERCK & CO,82.8000,12
007257,01,11/24/2021,MRK,MERCK & CO,82.2800,12
007257,01,11/26/2021,MRK,MERCK & CO,79.1600,12
007257,01,11/29/2021,MRK,MERCK & CO,74.8900,12
007257,01,11/30/2021,MRK,MERCK & CO,74.9100,12
007257,01,12/01/2021,MRK,MERCK & CO,74.4400,12
007257,01,12/02/2021,MRK,MERCK & CO,73.8900,12
007257,01,12/03/2021,MRK,MERCK & CO,73.3400,12
007257,01,12/06/2021,MRK,MERCK & CO,73.4200,12
007257,01,12/07/2021,MRK,MERCK & CO,72.2800,12
007257,01,12/08/2021,MRK,MERCK & CO,73.2100,12
007257,01,12/09/2021,MRK,MERCK & CO,72.8600,12
007257,01,12/10/2021,MRK,MERCK & CO,72.6200,12
007257,01,12/13/2021,MRK,MERCK & CO,73.4200,12
007257,01,12/14/2021,MRK,MERCK & CO,73.7200,12
007257,01,12/15/2021,MRK,MERCK & CO,75.2900,12
007257,01,12/16/2021,MRK,MERCK & CO,75.9100,12
007257,01,12/17/2021,MRK,MERCK & CO,75.6900,12
007257,01,12/20/2021,MRK,MERCK & CO,76.4100,12
007257,01,12/21/2021,MRK,MERCK & CO,75.5400,12
007257,01,12/22/2021,MRK,MERCK & CO,76.1600,12
007257,01,12/23/2021,MRK,MERCK & CO,75.7300,12
007257,01,12/27/2021,MRK,MERCK & CO,76.5700,12
007257,01,12/28/2021,MRK,MERCK & CO,76.8100,12
007257,01,12/29/2021,MRK,MERCK & CO,76.9500,12
007257,01,12/30/2021,MRK,MERCK & CO,77.1400,12
007257,01,12/31/2021,MRK,MERCK & CO,76.6400,12
007257,03,05/26/2021,MRK.WI,MERCK & CO,73.7800,12
007257,03,05/27/2021,MRK.WI,MERCK & CO,73.0000,12
007257,03,05/28/2021,MRK.WI,MERCK & CO,73.0000,12
007257,03,06/01/2021,MRK.WI,MERCK & CO,73.0000,12
007257,03,06/02/2021,MRK.WI,MERCK & CO,73.0000,12
008530,01,01/03/2017,PFE,PFIZER INC,33.0000,12
008530,01,01/04/2017,PFE,PFIZER INC,33.2900,12
008530,01,01/05/2017,PFE,PFIZER INC,33.6100,12
008530,01,01/06/2017,PFE,PFIZER INC,33.4800,12
008530,01,01/09/2017,PFE,PFIZER INC,33.4700,12
008530,01,01/10/2017,PFE,PFIZER INC,33.4400,12
008530,01,01/11/2017,PFE,PFIZER INC,32.8300,12
008530,01,01/12/2017,PFE,PFIZER INC,32.6000,12
008530,01,01/13/2017,PFE,PFIZER INC,32.5200,12
008530,01,01/17/2017,PFE,PFIZER INC,32.0600,12
008530,01,01/18/2017,PFE,PFIZER INC,32.0300,12
008530,01,01/19/2017,PFE,PFIZER INC,31.7000,12
008530,01,01/20/2017,PFE,PFIZER INC,31.7700,12
008530,01,01/23/2017,PFE,PFIZER INC,31.4600,12
008530,01,01/24/2017,PFE,PFIZER INC,31.1500,12
008530,01,01/25/2017,PFE,PFIZER INC,31.2900,12
008530,01,01/26/2017,PFE,PFIZER INC,31.2800,12
008530,01,01/27/2017,PFE,PFIZER INC,31.4200,12
008530,01,01/30/2017,PFE,PFIZER INC,31.3100,12
008530,01,01/31/2017,PFE,PFIZER INC,31.7300,12
008530,01,02/01/2017,PFE,PFIZER INC,31.6700,12
008530,01,02/02/2017,PFE,PFIZER INC,31.7300,12
008530,01,02/03/2017,PFE,PFIZER INC,32.0900,12
008530,01,02/06/2017,PFE,PFIZER INC,32.2300,12
008530,01,02/07/2017,PFE,PFIZER INC,32.0800,12
008530,01,02/08/2017,PFE,PFIZER INC,32.1400,12
008530,01,02/09/2017,PFE,PFIZER INC,32.3800,12
008530,01,02/10/2017,PFE,PFIZER INC,32.3500,12
008530,01,02/13/2017,PFE,PFIZER INC,32.6100,12
008530,01,02/14/2017,PFE,PFIZER INC,32.7500,12
008530,01,02/15/2017,PFE,PFIZER INC,33.5100,12
008530,01,02/16/2017,PFE,PFIZER INC,33.6200,12
008530,01,02/17/2017,PFE,PFIZER INC,33.6200,12
008530,01,02/21/2017,PFE,PFIZER INC,33.6200,12
008530,01,02/22/2017,PFE,PFIZER INC,33.5900,12
008530,01,02/23/2017,PFE,PFIZER INC,34.0600,12
008530,01,02/24/2017,PFE,PFIZER INC,34.2600,12
008530,01,02/27/2017,PFE,PFIZER INC,34.2800,12
008530,01,02/28/2017,PFE,PFIZER INC,34.1200,12
008530,01,03/01/2017,PFE,PFIZER INC,34.4200,12
008530,01,03/02/2017,PFE,PFIZER INC,34.5100,12
008530,01,03/03/2017,PFE,PFIZER INC,34.5200,12
008530,01,03/06/2017,PFE,PFIZER INC,34.3500,12
008530,01,03/07/2017,PFE,PFIZER INC,33.9900,12
008530,01,03/08/2017,PFE,PFIZER INC,33.9100,12
008530,01,03/09/2017,PFE,PFIZER INC,34.0500,12
008530,01,03/10/2017,PFE,PFIZER INC,34.1100,12
008530,01,03/13/2017,PFE,PFIZER INC,34.1100,12
008530,01,03/14/2017,PFE,PFIZER INC,34.2200,12
008530,01,03/15/2017,PFE,PFIZER INC,34.6300,12
008530,01,03/16/2017,PFE,PFIZER INC,34.4300,12
008530,01,03/17/2017,PFE,PFIZER INC,34.3200,12
008530,01,03/20/2017,PFE,PFIZER INC,34.3800,12
008530,01,03/21/2017,PFE,PFIZER INC,34.2500,12
008530,01,03/22/2017,PFE,PFIZER INC,34.4700,12
008530,01,03/23/2017,PFE,PFIZER INC,34.2900,12
008530,01,03/24/2017,PFE,PFIZER INC,34.0000,12
008530,01,03/27/2017,PFE,PFIZER INC,34.1800,12
008530,01,03/28/2017,PFE,PFIZER INC,34.1600,12
008530,01,03/29/2017,PFE,PFIZER INC,34.3300,12
008530,01,03/30/2017,PFE,PFIZER INC,34.3500,12
008530,01,03/31/2017,PFE,PFIZER INC,34.2100,12
008530,01,04/03/2017,PFE,PFIZER INC,34.2400,12
008530,01,04/04/2017,PFE,PFIZER INC,34.3400,12
008530,01,04/05/2017,PFE,PFIZER INC,34.1900,12
008530,01,04/06/2017,PFE,PFIZER INC,34.1100,12
008530,01,04/07/2017,PFE,PFIZER INC,34.1000,12
008530,01,04/10/2017,PFE,PFIZER INC,34.0400,12
008530,01,04/11/2017,PFE,PFIZER INC,33.9300,12
008530,01,04/12/2017,PFE,PFIZER INC,33.9200,12
008530,01,04/13/2017,PFE,PFIZER INC,33.8800,12
008530,01,04/17/2017,PFE,PFIZER INC,34.0000,12
008530,01,04/18/2017,PFE,PFIZER INC,33.8400,12
008530,01,04/19/2017,PFE,PFIZER INC,33.6100,12
008530,01,04/20/2017,PFE,PFIZER INC,33.7400,12
008530,01,04/21/2017,PFE,PFIZER INC,33.6400,12
008530,01,04/24/2017,PFE,PFIZER INC,33.7400,12
008530,01,04/25/2017,PFE,PFIZER INC,33.7600,12
008530,01,04/26/2017,PFE,PFIZER INC,33.8500,12
008530,01,04/27/2017,PFE,PFIZER INC,33.8600,12
008530,01,04/28/2017,PFE,PFIZER INC,33.9200,12
008530,01,05/01/2017,PFE,PFIZER INC,33.7800,12
008530,01,05/02/2017,PFE,PFIZER INC,33.6100,12
008530,01,05/03/2017,PFE,PFIZER INC,33.4700,12
008530,01,05/04/2017,PFE,PFIZER INC,33.4500,12
008530,01,05/05/2017,PFE,PFIZER INC,33.4800,12
008530,01,05/08/2017,PFE,PFIZER INC,33.4500,12
008530,01,05/09/2017,PFE,PFIZER INC,33.3800,12
008530,01,05/10/2017,PFE,PFIZER INC,33.0300,12
008530,01,05/11/2017,PFE,PFIZER INC,33.0400,12
008530,01,05/12/2017,PFE,PFIZER INC,33.0100,12
008530,01,05/15/2017,PFE,PFIZER INC,33.1200,12
008530,01,05/16/2017,PFE,PFIZER INC,32.6000,12
008530,01,05/17/2017,PFE,PFIZER INC,32.2300,12
008530,01,05/18/2017,PFE,PFIZER INC,32.2200,12
008530,01,05/19/2017,PFE,PFIZER INC,32.4600,12
008530,01,05/22/2017,PFE,PFIZER INC,32.1200,12
008530,01,05/23/2017,PFE,PFIZER INC,32.1400,12
008530,01,05/24/2017,PFE,PFIZER INC,32.0500,12
008530,01,05/25/2017,PFE,PFIZER INC,32.1600,12
008530,01,05/26/2017,PFE,PFIZER INC,32.1400,12
008530,01,05/30/2017,PFE,PFIZER INC,32.1300,12
008530,01,05/31/2017,PFE,PFIZER INC,32.6500,12
008530,01,06/01/2017,PFE,PFIZER INC,32.7100,12
008530,01,06/02/2017,PFE,PFIZER INC,32.5400,12
008530,01,06/05/2017,PFE,PFIZER INC,32.3500,12
008530,01,06/06/2017,PFE,PFIZER INC,32.0700,12
008530,01,06/07/2017,PFE,PFIZER INC,32.0000,12
008530,01,06/08/2017,PFE,PFIZER INC,31.7500,12
008530,01,06/09/2017,PFE,PFIZER INC,32.7700,12
008530,01,06/12/2017,PFE,PFIZER INC,32.7000,12
008530,01,06/13/2017,PFE,PFIZER INC,32.5800,12
008530,01,06/14/2017,PFE,PFIZER INC,32.6900,12
008530,01,06/15/2017,PFE,PFIZER INC,32.8100,12
008530,01,06/16/2017,PFE,PFIZER INC,32.9700,12
008530,01,06/19/2017,PFE,PFIZER INC,33.2200,12
008530,01,06/20/2017,PFE,PFIZER INC,33.5600,12
008530,01,06/21/2017,PFE,PFIZER INC,33.8800,12
008530,01,06/22/2017,PFE,PFIZER INC,34.0600,12
008530,01,06/23/2017,PFE,PFIZER INC,34.1700,12
008530,01,06/26/2017,PFE,PFIZER INC,34.0400,12
008530,01,06/27/2017,PFE,PFIZER INC,33.7700,12
008530,01,06/28/2017,PFE,PFIZER INC,33.7500,12
008530,01,06/29/2017,PFE,PFIZER INC,33.6300,12
008530,01,06/30/2017,PFE,PFIZER INC,33.5900,12
008530,01,07/03/2017,PFE,PFIZER INC,33.8200,12
008530,01,07/05/2017,PFE,PFIZER INC,33.6400,12
008530,01,07/06/2017,PFE,PFIZER INC,33.2200,12
008530,01,07/07/2017,PFE,PFIZER INC,33.3500,12
008530,01,07/10/2017,PFE,PFIZER INC,33.4100,12
008530,01,07/11/2017,PFE,PFIZER INC,33.1700,12
008530,01,07/12/2017,PFE,PFIZER INC,33.2200,12
008530,01,07/13/2017,PFE,PFIZER INC,33.2800,12
008530,01,07/14/2017,PFE,PFIZER INC,33.4300,12
008530,01,07/17/2017,PFE,PFIZER INC,33.2500,12
008530,01,07/18/2017,PFE,PFIZER INC,33.3600,12
008530,01,07/19/2017,PFE,PFIZER INC,33.6200,12
008530,01,07/20/2017,PFE,PFIZER INC,33.5400,12
008530,01,07/21/2017,PFE,PFIZER INC,33.4800,12
008530,01,07/24/2017,PFE,PFIZER INC,33.3200,12
008530,01,07/25/2017,PFE,PFIZER INC,33.1000,12
008530,01,07/26/2017,PFE,PFIZER INC,32.8900,12
008530,01,07/27/2017,PFE,PFIZER INC,33.0000,12
008530,01,07/28/2017,PFE,PFIZER INC,33.1500,12
008530,01,07/31/2017,PFE,PFIZER INC,33.1600,12
008530,01,08/01/2017,PFE,PFIZER INC,33.0800,12
008530,01,08/02/2017,PFE,PFIZER INC,32.9200,12
008530,01,08/03/2017,PFE,PFIZER INC,33.4300,12
008530,01,08/04/2017,PFE,PFIZER INC,33.6400,12
008530,01,08/07/2017,PFE,PFIZER INC,33.3100,12
008530,01,08/08/2017,PFE,PFIZER INC,33.2800,12
008530,01,08/09/2017,PFE,PFIZER INC,33.4500,12
008530,01,08/10/2017,PFE,PFIZER INC,33.4200,12
008530,01,08/11/2017,PFE,PFIZER INC,33.2500,12
008530,01,08/14/2017,PFE,PFIZER INC,33.3100,12
008530,01,08/15/2017,PFE,PFIZER INC,33.3800,12
008530,01,08/16/2017,PFE,PFIZER INC,33.3600,12
008530,01,08/17/2017,PFE,PFIZER INC,32.9500,12
008530,01,08/18/2017,PFE,PFIZER INC,32.6700,12
008530,01,08/21/2017,PFE,PFIZER INC,32.7600,12
008530,01,08/22/2017,PFE,PFIZER INC,33.1500,12
008530,01,08/23/2017,PFE,PFIZER INC,33.2400,12
008530,01,08/24/2017,PFE,PFIZER INC,33.2300,12
008530,01,08/25/2017,PFE,PFIZER INC,33.3900,12
008530,01,08/28/2017,PFE,PFIZER INC,33.4700,12
008530,01,08/29/2017,PFE,PFIZER INC,33.5000,12
008530,01,08/30/2017,PFE,PFIZER INC,33.4500,12
008530,01,08/31/2017,PFE,PFIZER INC,33.9200,12
008530,01,09/01/2017,PFE,PFIZER INC,33.9600,12
008530,01,09/05/2017,PFE,PFIZER INC,33.8000,12
008530,01,09/06/2017,PFE,PFIZER INC,33.9900,12
008530,01,09/07/2017,PFE,PFIZER INC,33.9900,12
008530,01,09/08/2017,PFE,PFIZER INC,34.1000,12
008530,01,09/11/2017,PFE,PFIZER INC,34.3200,12
008530,01,09/12/2017,PFE,PFIZER INC,35.3700,12
008530,01,09/13/2017,PFE,PFIZER INC,35.0600,12
008530,01,09/14/2017,PFE,PFIZER INC,35.7300,12
008530,01,09/15/2017,PFE,PFIZER INC,35.3600,12
008530,01,09/18/2017,PFE,PFIZER INC,35.5500,12
008530,01,09/19/2017,PFE,PFIZER INC,35.4500,12
008530,01,09/20/2017,PFE,PFIZER INC,35.9900,12
008530,01,09/21/2017,PFE,PFIZER INC,35.9700,12
008530,01,09/22/2017,PFE,PFIZER INC,35.9600,12
008530,01,09/25/2017,PFE,PFIZER INC,35.5100,12
008530,01,09/26/2017,PFE,PFIZER INC,35.3000,12
008530,01,09/27/2017,PFE,PFIZER INC,35.4500,12
008530,01,09/28/2017,PFE,PFIZER INC,35.6000,12
008530,01,09/29/2017,PFE,PFIZER INC,35.7000,12
008530,01,10/02/2017,PFE,PFIZER INC,36.0700,12
008530,01,10/03/2017,PFE,PFIZER INC,36.1400,12
008530,01,10/04/2017,PFE,PFIZER INC,35.9600,12
008530,01,10/05/2017,PFE,PFIZER INC,36.0000,12
008530,01,10/06/2017,PFE,PFIZER INC,36.0500,12
008530,01,10/09/2017,PFE,PFIZER INC,36.1400,12
008530,01,10/10/2017,PFE,PFIZER INC,36.4000,12
008530,01,10/11/2017,PFE,PFIZER INC,36.4500,12
008530,01,10/12/2017,PFE,PFIZER INC,36.3500,12
008530,01,10/13/2017,PFE,PFIZER INC,36.3400,12
008530,01,10/16/2017,PFE,PFIZER INC,35.9800,12
008530,01,10/17/2017,PFE,PFIZER INC,36.2000,12
008530,01,10/18/2017,PFE,PFIZER INC,35.8300,12
008530,01,10/19/2017,PFE,PFIZER INC,36.2400,12
008530,01,10/20/2017,PFE,PFIZER INC,36.4200,12
008530,01,10/23/2017,PFE,PFIZER INC,36.4000,12
008530,01,10/24/2017,PFE,PFIZER INC,36.2700,12
008530,01,10/25/2017,PFE,PFIZER INC,36.1600,12
008530,01,10/26/2017,PFE,PFIZER INC,35.7400,12
008530,01,10/27/2017,PFE,PFIZER INC,35.6000,12
008530,01,10/30/2017,PFE,PFIZER INC,35.1500,12
008530,01,10/31/2017,PFE,PFIZER INC,35.0600,12
008530,01,11/01/2017,PFE,PFIZER INC,35.2600,12
008530,01,11/02/2017,PFE,PFIZER INC,35.4600,12
008530,01,11/03/2017,PFE,PFIZER INC,35.5500,12
008530,01,11/06/2017,PFE,PFIZER INC,35.3200,12
008530,01,11/07/2017,PFE,PFIZER INC,35.3600,12
008530,01,11/08/2017,PFE,PFIZER INC,35.3400,12
008530,01,11/09/2017,PFE,PFIZER INC,35.2000,12
008530,01,11/10/2017,PFE,PFIZER INC,35.1800,12
008530,01,11/13/2017,PFE,PFIZER INC,35.3000,12
008530,01,11/14/2017,PFE,PFIZER INC,35.3800,12
008530,01,11/15/2017,PFE,PFIZER INC,35.3600,12
008530,01,11/16/2017,PFE,PFIZER INC,35.5600,12
008530,01,11/17/2017,PFE,PFIZER INC,35.3700,12
008530,01,11/20/2017,PFE,PFIZER INC,35.3500,12
008530,01,11/21/2017,PFE,PFIZER INC,35.5400,12
008530,01,11/22/2017,PFE,PFIZER INC,35.4300,12
008530,01,11/24/2017,PFE,PFIZER INC,35.4900,12
008530,01,11/27/2017,PFE,PFIZER INC,35.4900,12
008530,01,11/28/2017,PFE,PFIZER INC,35.8500,12
008530,01,11/29/2017,PFE,PFIZER INC,36.2100,12
008530,01,11/30/2017,PFE,PFIZER INC,36.2600,12
008530,01,12/01/2017,PFE,PFIZER INC,36.3500,12
008530,01,12/04/2017,PFE,PFIZER INC,36.0600,12
008530,01,12/05/2017,PFE,PFIZER INC,35.6300,12
008530,01,12/06/2017,PFE,PFIZER INC,35.5600,12
008530,01,12/07/2017,PFE,PFIZER INC,35.5000,12
008530,01,12/08/2017,PFE,PFIZER INC,35.7400,12
008530,01,12/11/2017,PFE,PFIZER INC,36.2100,12
008530,01,12/12/2017,PFE,PFIZER INC,36.5800,12
008530,01,12/13/2017,PFE,PFIZER INC,36.6400,12
008530,01,12/14/2017,PFE,PFIZER INC,36.4600,12
008530,01,12/15/2017,PFE,PFIZER INC,37.2000,12
008530,01,12/18/2017,PFE,PFIZER INC,37.1300,12
008530,01,12/19/2017,PFE,PFIZER INC,36.9400,12
008530,01,12/20/2017,PFE,PFIZER INC,36.4600,12
008530,01,12/21/2017,PFE,PFIZER INC,36.2400,12
008530,01,12/22/2017,PFE,PFIZER INC,36.1400,12
008530,01,12/26/2017,PFE,PFIZER INC,36.2100,12
008530,01,12/27/2017,PFE,PFIZER INC,36.3300,12
008530,01,12/28/2017,PFE,PFIZER INC,36.3700,12
008530,01,12/29/2017,PFE,PFIZER INC,36.2200,12
008530,01,01/02/2018,PFE,PFIZER INC,36.4400,12
008530,01,01/03/2018,PFE,PFIZER INC,36.7100,12
008530,01,01/04/2018,PFE,PFIZER INC,36.7900,12
008530,01,01/05/2018,PFE,PFIZER INC,36.8600,12
008530,01,01/08/2018,PFE,PFIZER INC,36.4500,12
008530,01,01/09/2018,PFE,PFIZER INC,36.4100,12
008530,01,01/10/2018,PFE,PFIZER INC,36.4700,12
008530,01,01/11/2018,PFE,PFIZER INC,36.5600,12
008530,01,01/12/2018,PFE,PFIZER INC,36.5400,12
008530,01,01/16/2018,PFE,PFIZER INC,36.6000,12
008530,01,01/17/2018,PFE,PFIZER INC,37.1800,12
008530,01,01/18/2018,PFE,PFIZER INC,36.9900,12
008530,01,01/19/2018,PFE,PFIZER INC,36.9400,12
008530,01,01/22/2018,PFE,PFIZER INC,36.9300,12
008530,01,01/23/2018,PFE,PFIZER INC,36.8200,12
008530,01,01/24/2018,PFE,PFIZER INC,36.9300,12
008530,01,01/25/2018,PFE,PFIZER INC,37.2300,12
008530,01,01/26/2018,PFE,PFIZER INC,39.0100,12
008530,01,01/29/2018,PFE,PFIZER INC,39.0200,12
008530,01,01/30/2018,PFE,PFIZER INC,37.8000,12
